student_id,course_id,mark,semester_number,predicted_mark,student_count_above_zero,course_count_above_zero,difference
28639,PHCC 022,75.0,2,86.39849686279817,28,1344,11.398496862798169
11660,PHE1,94.0,2,82.60409164259521,53,1218,11.395908357404792
7695,PHCC 728,49.0,1,60.3933986695895,53,1244,11.393398669589502
34428,PHCC 326,60.0,2,71.39094449502437,14,1928,11.390944495024371
33660,PHPT 638,88.0,2,76.61458792768248,14,1525,11.385412072317521
1630,PHPT 931,41.0,1,52.38231992630408,49,1043,11.382319926304078
34169,PHCC 326,67.0,2,78.37990075029866,13,1928,11.37990075029866
7313,PHR 913,54.0,2,42.62266744192782,43,994,11.377332558072183
5911,PHPT 931,69.0,1,57.62570473952604,61,1043,11.374295260473957
12067,PHR 913,55.0,2,66.37352363909474,49,994,11.373523639094742
10277,PHCC 924,59.0,2,70.37201124369118,51,1110,11.372011243691176
28420,PHAC 556,85.0,1,73.62864207074892,26,1597,11.371357929251076
22813,PHPP 642,68.0,2,56.62889418586177,33,1493,11.371105814138232
7678,PHCC 927,69.0,2,57.62956576412574,55,953,11.370434235874257
34597,PHPT 436,89.0,1,77.63116607168958,11,1972,11.368833928310423
8544,PHPP 840,58.0,1,69.36756090489274,54,1115,11.367560904892741
28013,PHBM 848,86.0,2,74.63590256820804,31,1165,11.364097431791961
8597,PHPC 545,53.0,1,64.36371853961542,44,1641,11.36371853961542
28259,PHR 016,94.0,1,82.63822861290001,30,1323,11.361771387099992
17144,PHR 718,98.0,2,86.65007312732803,48,1275,11.349926872671972
33994,PHPT 535,85.0,2,73.65054486139694,15,1695,11.349455138603062
34189,PHR 209,79.0,1,67.65055363042862,13,1940,11.349446369571382
24895,PHE3,82.0,1,93.34436696989465,39,1465,11.34436696989465
34017,PHBM 751,54.0,2,65.34361465456506,24,1447,11.343614654565059
29583,PHAC 358,77.0,2,88.34315988698222,26,1723,11.343159886982221
28095,PHE1,98.0,2,86.65834273596961,27,1218,11.341657264030388
27863,PHPP 642,92.0,2,80.65896464839408,30,1493,11.341035351605925
24749,PHPP 840,68.0,1,79.3373347287595,48,1115,11.337334728759501
8572,PHCC 924,92.0,1,80.66412752302585,51,1110,11.335872476974146
28298,PHBM 947,64.0,1,75.33576898075407,26,1417,11.335768980754068
33570,PHBM 250,70.0,1,58.667221271164664,13,2223,11.332778728835336
5830,PHCC 728,66.0,1,54.667307907264856,48,1244,11.332692092735144
34124,PHPT 535,88.0,2,76.66804295628363,13,1695,11.331957043716372
33096,PHR 209,76.0,2,64.6681363439369,13,1940,11.331863656063106
33559,PHPC 446,65.0,1,76.33163280466593,14,1888,11.33163280466593
2370,PHCC023,81.0,2,92.32568296461564,55,943,11.325682964615638
24803,PHR 016,85.0,2,73.67452674928211,50,1323,11.325473250717891
11664,PHR 017,75.0,2,86.32426573313225,51,1306,11.32426573313225
9146,PHBM 751,83.0,1,71.6768288994347,56,1447,11.323171100565304
33324,PHBM 149,62.0,1,50.67815018718829,12,2387,11.321849812811713
22732,PHE5,49.0,1,60.320714493714696,35,792,11.320714493714696
7602,PHPT 932,65.0,1,76.31962807454582,56,1480,11.319628074545818
33546,PHE6,85.0,2,73.68320411283575,13,341,11.316795887164247
33918,PHR 319,75.0,2,63.68344485493882,14,1781,11.31655514506118
34292,RQU 207,96.0,2,84.68379028432736,13,2024,11.316209715672642
33911,PHAC 359,85.0,2,73.68468771591827,13,2088,11.315312284081728
11080,PHCC 924,70.0,2,81.31192185018413,46,1110,11.311921850184135
5862,PHE2,60.0,2,71.31174108249137,45,966,11.311741082491366
34458,RQU 207,91.0,2,79.6902011845777,12,2024,11.309798815422297
33431,PHR 104,40.0,1,51.30951309440903,12,2327,11.309513094409027
33351,PHBM 654,84.0,1,72.6905263930303,12,1690,11.309473606969703
7678,PHPT 931,76.0,1,64.69523011559187,55,1043,11.304769884408131
20421,PHPT 030,66.0,1,77.30230734664016,55,950,11.302307346640163
34315,PHAC 457,94.0,1,82.69788844128794,13,1855,11.302111558712056
34050,PHBM 552,79.0,2,67.69866771681315,13,1437,11.301332283186852
22866,PHBM 947,83.0,1,71.69919372201534,37,1417,11.300806277984663
33953,PHR 319,88.0,2,76.70020385698281,14,1781,11.29979614301719
28594,PHBM 552,82.0,1,70.70058505228224,27,1437,11.299414947717764
34334,PHE7,80.0,2,68.70102238537795,10,1760,11.298977614622046
34153,PHAC 359,76.0,2,64.70163909217484,13,2088,11.298360907825156
28526,PHBM 552,78.0,2,66.70319951879839,27,1437,11.296800481201615
14059,PHAC 855,71.0,1,59.70340164418177,39,1303,11.296598355818233
34035,PHBM 947,55.0,1,66.29619233188751,13,1417,11.29619233188751
22618,PHPT 436,44.0,1,55.29327208490944,22,1972,11.29327208490944
24367,PHR 718,62.0,1,73.28894636708866,36,1275,11.288946367088656
10816,PHBM 848,70.0,1,58.7119093303932,53,1165,11.288090669606802
29536,PHPT 638,62.0,2,73.28536890061679,24,1525,11.285368900616788
20860,PHPT 638,66.0,1,54.71733022913666,42,1525,11.282669770863343
29544,PHCC 326,82.0,2,70.71868287932142,17,1928,11.28131712067858
23819,PHPT 833,61.0,1,72.28120369002633,42,1161,11.28120369002633
10703,PHCC 924,64.0,1,75.28090240843558,51,1110,11.28090240843558
8671,RQUE6,86.0,2,74.71971820268203,50,257,11.280281797317969
34194,PHR 420,61.0,2,72.28019302321337,13,1406,11.280193023213371
28249,PHBM 552,74.0,2,62.72029558688952,25,1437,11.27970441311048
28388,PHPT 734,69.0,2,57.7222952122202,31,1337,11.277704787779797
24443,PHPT 931,91.0,1,79.72282999779732,56,1043,11.27717000220268
21149,PHAC 855,88.0,2,76.72545885035412,43,1303,11.274541149645884
28097,PHE5,59.0,1,47.72653840602693,25,792,11.273461593973067
23225,PHAC 855,93.0,1,81.72966982234945,49,1303,11.27033017765055
15970,PHCC 728,59.0,2,70.26985960706185,38,1244,11.269859607061846
8150,PHE1,76.0,1,64.73396312827697,45,1218,11.266036871723031
33417,PHCC 326,88.0,1,76.7345226031682,17,1928,11.265477396831798
28252,PHPP 642,80.0,2,68.73548728067634,29,1493,11.264512719323662
21093,PHPP 543,69.0,1,57.736327286924706,45,1625,11.263672713075294
8970,PHE4,71.0,2,59.73636274457353,52,478,11.263637255426467
28651,PHR 405,84.0,2,95.26303485369218,25,1329,11.263034853692176
24675,PHPT 833,59.0,2,70.260378687396,43,1161,11.260378687395999
8312,PHBM 848,80.0,1,68.74358050231854,55,1165,11.256419497681463
11279,PHPT 932,61.0,2,72.25596062989283,51,1480,11.255960629892826
28617,PHBM 552,59.0,2,70.25575401683219,25,1437,11.255754016832185
28694,PHPT 638,85.0,1,73.74623144145092,27,1525,11.253768558549083
16305,PHBM 848,78.0,1,66.74735663855229,48,1165,11.25264336144771
22709,PHCC 924,82.0,1,70.74801654927307,41,1110,11.251983450726925
28631,PHR 319,75.0,2,63.74863625312867,23,1781,11.251363746871327
28322,PHR 512,90.0,2,78.75271018824508,30,1596,11.247289811754925
28369,PHPT 535,63.0,2,74.2422216472396,26,1695,11.242221647239603
28265,PHE3,90.0,1,78.75787490870208,28,1465,11.242125091297922
11143,PHCC023,79.0,2,90.23966363946252,47,943,11.23966363946252
11615,PHCC 927,52.0,1,63.23557672897765,51,953,11.235576728977648
24367,PHPP 741,78.0,1,66.76443759899983,36,1241,11.235562401000166
10394,PHPT 535,41.0,1,52.23349998097487,28,1695,11.23349998097487
29480,PHE3,88.0,2,76.76986933309693,36,1465,11.230130666903065
11111,RQU102,92.0,2,80.77321064316985,52,2374,11.226789356830153
11317,PHPP 741,94.0,1,82.77437666405169,54,1241,11.225623335948313
9176,PHCC023,91.0,2,79.77454493008226,52,943,11.225455069917743
7103,PHBM 848,81.0,1,69.7748217911912,50,1165,11.2251782088088
28298,PHBM 552,60.0,1,71.222406565564,26,1437,11.222406565564
33031,PHCC 326,96.0,1,84.77819112752202,13,1928,11.221808872477979
28651,PHR 512,87.0,1,75.78183965300384,25,1596,11.218160346996157
29491,PHR 015,76.0,2,64.78289958508175,38,1165,11.21710041491825
7673,PHPT 030,98.0,1,86.78340615185509,60,950,11.21659384814491
8424,PHCC 927,86.0,1,74.78404251982657,58,953,11.21595748017343
22305,PHE2,76.0,2,64.7849310725321,35,966,11.215068927467897
34348,PHE7,91.0,1,79.7852187989656,12,1760,11.214781201034398
34240,PHPC 446,57.0,1,68.21359539750767,15,1888,11.213595397507675
8195,PHBM 552,75.0,1,63.78659475811403,50,1437,11.213405241885972
24258,PHR 405,50.0,2,61.209877280316604,39,1329,11.209877280316604
34761,PHPT 436,60.0,2,71.20690271212581,14,1972,11.20690271212581
28775,PHBM 848,85.0,2,73.79544352809575,42,1165,11.204556471904255
7534,PHBM 552,70.0,2,58.7970763524422,42,1437,11.202923647557803
34148,PHPT 436,73.0,1,84.20119200874196,13,1972,11.201192008741955
12118,PHPP 839,86.0,2,74.80029248300228,50,1067,11.19970751699772
24128,PHCC 629,88.0,2,76.80173868358496,38,1447,11.198261316415042
7634,PHE5,68.0,1,79.19565510919459,57,792,11.19565510919459
2728,PHE4,71.0,1,59.80494117283991,59,478,11.19505882716009
33665,PHPT 436,61.0,2,72.1949494706447,11,1972,11.194949470644701
27915,PHE3,86.0,2,74.8086091006841,31,1465,11.191390899315905
34352,RQU 207,93.0,1,81.80944402052941,16,2024,11.190555979470588
34254,PHBM 453,85.0,2,73.81492031987118,13,1743,11.185079680128823
28709,PHE1,96.0,2,84.8150994894243,24,1218,11.184900510575702
34154,PHPT 535,76.0,2,64.81597905300127,15,1695,11.184020946998729
2359,PHBM 453,45.0,1,56.18318572648096,39,1743,11.183185726480957
10414,PHPT 833,73.0,2,61.81808703453225,52,1161,11.181912965467752
34458,PHR 209,93.0,1,81.82074062809849,12,1940,11.179259371901509
20704,PHAC 855,62.0,2,50.820892903142,26,1303,11.179107096857997
29616,PHPT 535,71.0,1,59.8226630387796,20,1695,11.177336961220398
34784,PHR 319,86.0,1,74.8240821970002,22,1781,11.175917802999805
28479,PHPT 638,91.0,2,79.82569676410844,25,1525,11.174303235891557
24758,PHCC 629,83.0,1,71.82688774992829,37,1447,11.17311225007171
12831,PHPT 030,64.0,2,75.17210799624159,51,950,11.172107996241593
9672,PHE2,79.0,2,67.82814194885992,53,966,11.171858051140077
2805,PHPT 833,67.0,2,55.82895944620212,49,1161,11.17104055379788
29560,PHR 319,79.0,1,67.83116562065946,18,1781,11.168834379340538
33879,RQU 207,91.0,2,79.8332402128501,14,2024,11.1667597871499
28252,PHE3,90.0,2,78.83640685665148,29,1465,11.163593143348521
28511,PHCC 629,78.0,2,66.8365998579563,25,1447,11.163400142043699
28594,PHBM 848,88.0,2,76.83709136545897,27,1165,11.162908634541026
9097,PHE2,84.0,1,72.83731487212269,55,966,11.16268512787731
17144,PHR 017,92.0,1,80.83731620736643,48,1306,11.162683792633572
28808,PHCC 728,81.0,2,69.83830638432272,41,1244,11.16169361567728
11664,PHPP 839,74.0,1,62.84138347463352,51,1067,11.158616525366483
34352,PHAC 358,85.0,1,73.84147895295828,16,1723,11.158521047041717
28568,PHPP 642,84.0,2,95.15803391137331,28,1493,11.158033911373309
28259,PHBM 751,86.0,1,74.84422017080205,30,1447,11.155779829197954
34124,PHAC 457,92.0,1,80.8449196914607,13,1855,11.155080308539297
22675,PHR 718,89.0,2,77.84546976419448,48,1275,11.154530235805524
10099,PHR 017,73.0,1,61.84614651930719,49,1306,11.15385348069281
34233,PHR 310,78.0,2,89.15062135917925,13,1794,11.150621359179254
21663,PHE6,91.0,1,79.85024985479515,38,341,11.149750145204848
33909,PHAC 359,93.0,2,81.85301052966949,13,2088,11.14698947033051
33965,PHPC 446,56.0,2,67.14618780370728,14,1888,11.146187803707278
28584,PHR 420,81.0,2,69.85518616001383,25,1406,11.14481383998617
20669,PHR 319,34.0,1,45.14389216261554,27,1781,11.143892162615543
16933,PHCC 728,61.0,1,72.14274279410192,44,1244,11.14274279410192
28417,PHE6,96.0,2,84.85811347447684,25,341,11.141886525523162
33331,PHR 310,79.0,1,67.85817809010629,13,1794,11.141821909893707
34035,PHPC 446,62.0,1,73.14062486367172,13,1888,11.140624863671718
34254,PHCC 326,94.0,1,82.86199813696392,13,1928,11.13800186303608
28021,PHPT 734,89.0,2,77.8630637189654,27,1337,11.136936281034593
2713,PHPT 931,77.0,1,65.86440672180261,57,1043,11.13559327819739
18501,PHPP 741,79.0,1,67.86732866610085,42,1241,11.132671333899154
28006,PHAC 457,91.0,2,79.86978054416589,26,1855,11.130219455834109
28809,PHPT 734,83.0,2,71.87135137793028,37,1337,11.128648622069718
28354,PHBM 751,62.0,1,73.12394037409909,28,1447,11.123940374099092
28039,PHR 420,62.0,2,73.12166025885763,29,1406,11.12166025885763
28129,PHPP 543,68.0,2,56.879772671372436,25,1625,11.120227328627564
7033,PHR 420,50.0,2,61.1180171368885,51,1406,11.118017136888497
34761,PHAC 359,75.0,1,63.8833980719996,14,2088,11.1166019280004
23989,PHR 405,75.0,2,86.11606201548908,37,1329,11.116062015489078
10127,PHPT 931,73.0,1,61.888687030105764,52,1043,11.111312969894236
28322,PHPT 535,78.0,1,66.89006691828781,30,1695,11.109933081712185
33435,PHAC 556,57.0,2,68.10582585519877,12,1597,11.105825855198773
33583,PHPT 436,55.0,1,66.10570058816597,13,1972,11.105700588165973
23479,PHR 016,88.0,1,76.90029921492736,37,1323,11.099700785072642
34287,RQU 207,94.0,2,82.90128881374652,13,2024,11.098711186253482
28710,PHPP 642,88.0,2,76.90151418172648,27,1493,11.098485818273517
8129,PHCC 924,74.0,1,85.09679885057636,53,1110,11.096798850576363
33474,PHPC 446,73.0,2,61.90412384588073,12,1888,11.095876154119267
28206,PHPP 543,64.0,1,75.09460257444556,24,1625,11.09460257444556
25436,PHPT 638,52.0,1,63.09426926341876,41,1525,11.09426926341876
34181,PHR 420,87.0,1,75.9114517548876,15,1406,11.088548245112406
7000,PHPT 638,69.0,1,57.91222817702152,41,1525,11.087771822978482
9515,PHPP 840,83.0,1,71.91281137304351,56,1115,11.08718862695649
33204,PHE7,88.0,1,76.91294496323857,14,1760,11.087055036761427
34114,PHCC 326,81.0,1,69.91339202275887,13,1928,11.08660797724113
7074,PHBM 848,47.0,1,58.08561148728166,42,1165,11.08561148728166
22155,PHPP 840,61.0,1,72.0808509707227,34,1115,11.080850970722693
28249,PHE3,83.0,1,71.91964313857436,25,1465,11.080356861425642
29616,PHE3,74.0,1,62.92128300641973,20,1465,11.078716993580272
28594,PHE3,82.0,1,93.07819278485235,27,1465,11.078192784852348
34027,PHPT 638,85.0,2,73.92566552192183,13,1525,11.074334478078171
15271,PHPP 741,89.0,1,77.92735647666358,43,1241,11.072643523336424
19305,PHBM 848,89.0,1,77.92892794435382,47,1165,11.071072055646184
8136,PHPT 931,67.0,1,55.9290005201289,38,1043,11.070999479871098
7567,RQUE5,77.0,2,88.0697653346116,56,1637,11.069765334611603
28714,PHR 310,70.0,1,58.93337356685517,26,1794,11.066626433144833
9344,PHPP 840,53.0,2,64.06413116741308,51,1115,11.06413116741308
9515,PHR 913,73.0,1,61.93769459953049,56,994,11.062305400469512
25379,PHBM 552,84.0,1,72.94043103268302,41,1437,11.059568967316977
33172,PHBM 453,78.0,2,66.94387852266621,14,1743,11.05612147733379
9166,PHBM 848,72.0,1,60.94922806171017,57,1165,11.050771938289827
12603,PHE2,90.0,2,78.9505827613056,49,966,11.049417238694403
19147,PHR 015,67.0,1,78.04716625929593,37,1165,11.047166259295935
20464,PHPT 734,84.0,1,72.95609023303311,39,1337,11.043909766966891
10385,PHPP 840,57.0,1,68.04224015805212,54,1115,11.042240158052124
12411,PHE1,83.0,1,71.96301167334602,51,1218,11.036988326653983
28257,PHAC 457,96.0,1,84.9653090811016,30,1855,11.034690918898406
33555,PHR 319,79.0,2,67.96544286218489,12,1781,11.034557137815113
34201,PHBM 654,73.0,2,61.9694129022877,15,1690,11.0305870977123
7719,PHPP 741,64.0,1,52.970082714982865,51,1241,11.029917285017135
7099,PHCC 022,66.0,1,77.02688860639128,62,1344,11.026888606391282
24714,PHPT 030,77.0,1,65.97602477168591,53,950,11.023975228314086
21739,PHPP 642,87.0,1,75.98058708855748,39,1493,11.019412911442515
1501,PHR 420,49.0,2,60.018986636777285,57,1406,11.018986636777285
28740,RQU102,84.0,1,72.9821244399104,19,2374,11.017875560089607
22112,PHAC 855,88.0,1,76.98547650926531,40,1303,11.014523490734689
23079,PHPP 741,50.0,1,61.01202729013036,35,1241,11.012027290130362
23871,PHBM 848,88.0,2,76.9907173059209,42,1165,11.009282694079104
28403,PHCC 629,96.0,2,84.99255971956546,30,1447,11.007440280434537
2353,PHPP 642,44.0,2,55.006667336683975,39,1493,11.006667336683975
6180,PHPT 931,38.0,2,49.00471164706055,51,1043,11.004711647060553
27867,PHCC 022,80.0,1,68.99757426964608,28,1344,11.00242573035392
14843,PHPT 931,61.0,2,72.00166920215841,48,1043,11.00166920215841
28252,PHPP 543,78.0,1,66.99926746196653,29,1625,11.000732538033475
28829,PHE3,89.0,1,100.0,24,1465,11.0
29564,PHPP 543,56.0,2,45.00075709419491,26,1625,10.99924290580509
12835,PHPP 839,90.0,2,79.0024234831499,54,1067,10.997576516850103
34193,PHPC 446,53.0,2,63.996731982624894,11,1888,10.996731982624894
34178,RQUE5,77.0,1,87.99654528766258,14,1637,10.996545287662585
33142,PHPC 446,54.0,1,64.99635114445768,12,1888,10.996351144457677
11347,PHPP 839,87.0,1,76.00521233493501,49,1067,10.99478766506499
19734,PHR 405,87.0,2,76.00529782311371,38,1329,10.994702176886292
28188,PHPP 543,97.0,1,86.00585849216928,28,1625,10.994141507830719
7268,PHR 420,56.0,1,45.00897503062083,42,1406,10.991024969379168
28714,PHR 512,77.0,2,66.01014768961377,26,1596,10.989852310386226
10018,PHCC 728,66.0,1,55.013297178019535,54,1244,10.986702821980465
18501,PHCC 924,75.0,2,85.98646254211366,42,1110,10.986462542113657
11948,PHPP 839,87.0,1,76.02688159656046,55,1067,10.973118403439543
10356,PHE2,89.0,1,78.02802935594023,56,966,10.971970644059766
21567,PHCC 629,69.0,2,58.02905583979875,29,1447,10.970944160201249
33087,PHAC 556,91.0,1,80.02919046545455,26,1597,10.970809534545452
5862,PHR 718,60.0,2,70.96546923320197,45,1275,10.965469233201972
27878,PHR 016,97.0,2,86.03657196303028,29,1323,10.963428036969717
29579,PHR 016,89.0,2,78.03968464319465,25,1323,10.960315356805353
33387,PHAC 457,94.0,2,83.04140396752793,14,1855,10.958596032472073
28081,PHPT 734,80.0,2,69.04256307844028,28,1337,10.957436921559719
18120,PHBM 552,60.0,2,70.95622993011584,37,1437,10.956229930115839
28641,PHPT 535,86.0,1,75.04589446853228,27,1695,10.954105531467718
34198,PHPC 446,62.0,1,72.95036084658119,11,1888,10.95036084658119
20669,PHPT 436,40.0,2,50.948750002585456,27,1972,10.948750002585456
29506,PHPP 741,68.0,1,78.94691065944468,35,1241,10.946910659444683
11784,PHBM 947,74.0,1,63.05963796988496,53,1417,10.94036203011504
11339,PHE2,88.0,1,77.06044432978567,52,966,10.939555670214332
11098,PHBM 751,75.0,1,64.06486825158085,43,1447,10.935131748419153
7674,PHPP 840,61.0,2,71.93298970312678,54,1115,10.932989703126779
18120,PHR 017,68.0,2,78.93086172322673,37,1306,10.930861723226727
11430,PHBM 848,81.0,1,70.0697394659439,54,1165,10.930260534056103
10999,PHR 015,74.0,2,63.07244893245353,54,1165,10.927551067546467
29585,PHE3,65.0,1,75.92671487832278,25,1465,10.926714878322784
33450,PHR 209,84.0,1,73.0736752402236,14,1940,10.926324759776406
20393,PHPT 030,67.0,2,77.92532078530476,53,950,10.925320785304763
24878,PHR 718,82.0,1,71.07696994712622,37,1275,10.923030052873784
7842,PHCC023,49.0,2,59.922933714839125,56,943,10.922933714839125
33546,PHPC 446,55.0,2,65.91995391771019,13,1888,10.919953917710188
34221,RQUE3,91.0,2,80.08181220050731,13,657,10.918187799492685
28780,PHPP 840,68.0,2,57.08212260563268,49,1115,10.917877394367324
8150,PHPT 833,49.0,2,59.91769138571432,45,1161,10.91769138571432
7567,PHR 913,78.0,2,67.08402422203933,56,994,10.915975777960668
9887,PHR 913,67.0,1,56.08418472144108,55,994,10.915815278558917
22324,PHCC 022,76.0,1,65.08732505378656,27,1344,10.912674946213443
29647,PHCC 022,84.0,2,73.08746892571918,23,1344,10.912531074280821
33197,PHAC 358,85.0,2,74.08889447320793,14,1723,10.91110552679207
28033,PHPP 543,69.0,2,58.0897708274469,16,1625,10.910229172553102
33143,PHPT 535,96.0,1,85.09005443829246,17,1695,10.909945561707545
34305,RQUE1,84.0,1,94.90985380648752,14,1113,10.909853806487519
28406,PHAC 457,93.0,1,82.09233594489531,25,1855,10.90766405510469
16155,PHBM 947,78.0,1,88.90538091781187,37,1417,10.905380917811868
9515,PHE2,86.0,1,75.09638741281984,56,966,10.903612587180163
7074,PHCC 924,66.0,2,76.90313950468503,42,1110,10.90313950468503
18041,PHR 016,95.0,1,84.09833814766651,38,1323,10.90166185233349
29544,PHBM 453,62.0,2,72.90095763094094,17,1743,10.900957630940937
23021,PHBM 552,46.0,1,56.90085181788599,31,1437,10.900851817885993
10371,PHR 405,66.0,1,55.10161100928387,49,1329,10.898388990716128
7842,PHBM 848,69.0,1,58.10275696231248,56,1165,10.897243037687517
33926,PHR 209,90.0,1,79.10580088224351,14,1940,10.894199117756486
34424,PHBM 453,76.0,2,65.10634985774665,12,1743,10.89365014225335
22305,PHBM 848,70.0,2,59.10663160289947,35,1165,10.89336839710053
7832,PHBM 848,51.0,2,61.891932608563124,36,1165,10.891932608563124
24313,PHPT 734,78.0,1,67.10923908523422,50,1337,10.890760914765778
24759,PHBM 848,57.0,2,67.89004567611053,39,1165,10.890045676110532
27852,PHPT 535,70.0,1,80.8869228390766,31,1695,10.886922839076604
5756,PHR 208,56.0,1,66.8858930825481,55,2107,10.885893082548094
34072,PHPC 545,92.0,2,81.11779357415843,13,1641,10.882206425841574
23277,PHAC 556,77.0,1,66.11807968061711,43,1597,10.881920319382886
34112,PHPT 337,54.0,1,43.118855406381186,13,2198,10.881144593618814
23720,PHAC 855,90.0,2,79.1206818331832,38,1303,10.879318166816802
10865,PHPT 030,71.0,2,60.12114796982207,53,950,10.878852030177931
11796,PHE4,82.0,1,71.12339123589622,52,478,10.876608764103779
14059,PHR 718,67.0,2,56.12442867840462,39,1275,10.87557132159538
24852,PHCC 022,82.0,2,71.12493106953183,38,1344,10.875068930468174
33882,PHBM 250,66.0,1,76.87380182302542,13,2223,10.873801823025417
20464,PHE3,96.0,1,85.12770044739204,39,1465,10.872299552607956
34239,PHPT 337,74.0,1,84.86567806529142,13,2198,10.86567806529142
11866,PHE6,97.0,2,86.13561187143414,49,341,10.864388128565864
10099,PHAC 855,75.0,2,64.1421168798004,49,1303,10.857883120199602
10657,PHR 405,82.0,1,71.14375531258618,38,1329,10.85624468741382
24712,PHPT 833,49.0,2,59.85603205496561,37,1161,10.85603205496561
29499,PHPP 642,60.0,2,70.85515854326935,25,1493,10.855158543269354
33879,RQU101,88.0,1,77.14715745106531,14,2199,10.852842548934689
24390,PHCC 927,72.0,2,61.15233128524711,48,953,10.847668714752892
20905,PHBM 848,49.0,2,38.15356597414593,34,1165,10.846434025854073
7534,PHPT 030,66.0,2,55.15458915793472,42,950,10.845410842065277
20647,PHR 405,74.0,2,84.84461231883893,41,1329,10.844612318838927
15099,PHR 420,64.0,2,53.158320102420824,41,1406,10.841679897579176
10816,PHPT 030,69.0,2,58.15905469893096,53,950,10.840945301069041
20833,PHAC 855,77.0,1,66.1603497612105,43,1303,10.839650238789503
28259,PHE3,91.0,2,80.1652505382085,30,1465,10.834749461791503
28095,PHBM 751,97.0,2,86.16773735368636,27,1447,10.832262646313637
33354,PHBM 453,53.0,1,63.82801289503256,14,1743,10.828012895032558
29550,PHBM 149,35.0,1,45.826307080673516,12,2387,10.826307080673516
8978,PHE2,68.0,2,57.17423414990565,49,966,10.82576585009435
11123,PHCC 728,66.0,1,76.82223967402098,52,1244,10.822239674020977
12725,PHCC 022,58.0,2,68.82006793098229,52,1344,10.82006793098229
8515,PHBM 751,59.0,1,69.8200227503694,36,1447,10.820022750369404
9154,PHCC 927,68.0,2,57.18221084451804,48,953,10.817789155481961
29567,PHR 015,96.0,1,85.18475363990632,23,1165,10.815246360093681
28401,PHBM 552,67.0,1,56.188090832599755,25,1437,10.811909167400245
10786,PHBM 552,72.0,1,61.190862806164176,47,1437,10.809137193835824
9190,PHCC 924,71.0,1,81.80889536941766,55,1110,10.808895369417655
12744,PHPT 030,82.0,2,71.19464715237716,53,950,10.805352847622842
28285,PHAC 855,62.0,2,51.1962435917371,26,1303,10.803756408262899
1570,PHCC 927,44.0,1,54.80366367670321,53,953,10.80366367670321
28793,PHR 319,48.0,1,58.79934811986322,18,1781,10.799348119863218
8299,PHPT 436,57.0,2,46.20157067950213,27,1972,10.798429320497867
28417,PHPP 642,87.0,2,76.20289078487481,25,1493,10.79710921512519
11708,PHPP 839,63.0,2,52.20363618208994,54,1067,10.796363817910063
28524,PHR 405,77.0,2,87.79377255836606,24,1329,10.793772558366058
11111,PHE2,82.0,2,71.20687669609217,52,966,10.793123303907834
10612,PHBM 848,75.0,1,64.20712129150479,52,1165,10.79287870849521
29480,PHCC 629,90.0,2,79.20713414976102,36,1447,10.792865850238982
21093,PHCC 629,65.0,2,54.20765511450686,45,1447,10.792344885493137
27852,PHAC 556,91.0,1,80.20822696046699,31,1597,10.791773039533012
8528,PHPP 840,64.0,2,53.208940601075554,50,1115,10.791059398924446
24760,PHBM 848,91.0,1,80.21795592924528,46,1165,10.782044070754722
7033,PHPP 840,45.0,2,55.78067875952679,51,1115,10.780678759526793
33142,PHAC 457,75.0,1,64.21976728462941,12,1855,10.780232715370587
8962,RQUE5,87.0,2,97.77723657884926,55,1637,10.777236578849255
9879,PHAC 855,54.0,1,64.77702518702964,28,1303,10.777025187029636
28161,PHR 420,63.0,2,73.77564208060377,25,1406,10.775642080603774
34178,PHE1,93.0,2,82.23372525000313,14,1218,10.766274749996867
12881,PHPT 833,72.0,2,61.235097321646734,51,1161,10.764902678353266
11958,PHE7,89.0,1,99.76457102773863,58,1760,10.764571027738626
33994,PHCC 326,81.0,1,70.23920841356866,15,1928,10.760791586431338
28539,PHPT 734,88.0,2,77.24055351060927,26,1337,10.759446489390726
9519,PHPP 741,71.0,1,60.24189164176974,52,1241,10.75810835823026
35158,PHBM 947,82.0,1,71.24352132634266,19,1417,10.756478673657341
8129,PHPT 030,64.0,1,74.7525863939266,53,950,10.752586393926606
33505,PHPT 436,65.0,2,75.75067492910726,12,1972,10.750674929107262
24258,PHR 512,81.0,1,70.24975694672048,39,1596,10.750243053279519
34649,PHR 209,96.0,1,85.24992044891965,12,1940,10.750079551080347
11714,PHCC 022,62.0,2,72.75001591991432,31,1344,10.750015919914318
33909,PHPT 337,83.0,1,72.25155279117782,13,2198,10.748447208822185
7681,PHAC 855,51.0,1,40.2527396115178,49,1303,10.747260388482204
12617,PHAC 855,96.0,1,85.25398630260696,52,1303,10.746013697393039
34659,PHPT 337,66.0,1,55.25561048654153,12,2198,10.744389513458472
12658,PHE1,93.0,2,82.25769448787288,50,1218,10.742305512127118
34100,PHPC 446,72.0,1,61.25788709291169,12,1888,10.742112907088313
24786,PHAC 855,69.0,1,58.25883003149046,44,1303,10.741169968509539
11919,PHR 718,67.0,1,56.258876686520686,48,1275,10.741123313479314
8694,PHPT 030,70.0,2,59.260257156685554,49,950,10.739742843314446
33665,PHR 319,60.0,2,70.7391500047928,11,1781,10.739150004792805
10356,PHR 016,99.0,1,88.26143762017287,56,1323,10.73856237982713
11615,PHE5,81.0,2,70.26176164487202,51,792,10.738238355127976
